"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
6.323507584E0,1.991248322E1,-3.876726532E1,5.976989746E0,4.399013815E1
6.333551583E0,1.995470047E1,-3.952146149E1,5.667480469E0,4.463469865E1
6.343595583E0,1.976595688E1,-3.962242126E1,6.391479492E0,4.473790706E1
6.353638583E0,1.951969910E1,-3.972058105E1,6.418640137E0,4.472071280E1
6.363682583E0,1.925817871E1,-4.000277710E1,6.924560547E0,4.493383093E1
6.373725584E0,1.895289230E1,-4.107550430E1,7.404418945E0,4.583922556E1
6.383769583E0,1.886642075E1,-4.120225525E1,7.522033691E0,4.593635445E1
6.393812584E0,1.889083481E1,-4.142535019E1,8.323791504E0,4.628400137E1
6.403856583E0,1.876712036E1,-4.146296310E1,8.333679199E0,4.626912929E1
6.413900584E0,1.855892181E1,-4.161855698E1,8.043518066E0,4.627349183E1
6.423943583E0,1.863776779E1,-4.176285553E1,8.629669189E0,4.654002235E1
6.433987583E0,1.836950684E1,-4.184643936E1,8.607940674E0,4.650440744E1
6.444030583E0,1.823114395E1,-4.216210938E1,8.898773193E0,4.678895426E1
6.454074583E0,1.831568146E1,-4.240353394E1,9.048614502E0,4.706804969E1
6.464118584E0,1.818740082E1,-4.257986450E1,8.469726562E0,4.706976394E1
6.474161583E0,1.791778946E1,-4.289305115E1,8.557556152E0,4.726619070E1
6.484205584E0,1.741395378E1,-4.334365845E1,8.120605469E0,4.741163093E1
6.494248583E0,1.721002769E1,-4.354841614E1,8.104949951E0,4.752199296E1
6.504292584E0,1.708110046E1,-4.378702545E1,8.051605225E0,4.768538495E1
6.514336584E0,1.693939400E1,-4.405428314E1,7.215515137E0,4.774711081E1
6.524379584E0,1.692523003E1,-4.425601196E1,7.166137695E0,4.792088830E1
6.534423584E0,1.682702637E1,-4.456438446E1,6.631958008E0,4.809486507E1
6.544466584E0,1.707327652E1,-4.505998993E1,5.957580566E0,4.855298374E1
6.554510584E0,1.713731384E1,-4.539100647E1,5.789611816E0,4.886256849E1
6.564553584E0,1.709579468E1,-4.566446686E1,4.924133301E0,4.900772202E1
6.574597584E0,1.735509872E1,-4.587901306E1,4.784973145E0,4.928467570E1
6.584641584E0,1.680859566E1,-4.614843369E1,4.690490723E0,4.933768866E1
6.594684584E0,1.662320328E1,-4.628797531E1,4.245361328E0,4.936527766E1
6.604728584E0,1.624793816E1,-4.661716080E1,3.912292480E0,4.952233039E1
6.614771584E0,1.590055656E1,-4.679235840E1,3.102111816E0,4.951742725E1
6.624815584E0,1.580482101E1,-4.708548737E1,3.111206055E0,4.976459676E1
6.634859583E0,1.580482101E1,-4.708548737E1,3.111206055E0,4.976459676E1
6.644902584E0,1.534257126E1,-4.743712997E1,3.379455566E0,4.997095669E1
6.654946584E0,1.499717712E1,-4.765951538E1,2.987731934E0,5.005268494E1
6.664989584E0,1.486515427E1,-4.791699219E1,3.101745605E0,5.026561228E1
6.675033584E0,1.454760742E1,-4.813613129E1,2.401794434E0,5.034370500E1
6.685076584E0,1.543342781E1,-4.928929520E1,9.726562500E-1,5.165821692E1
6.695120584E0,1.520707703E1,-4.959458160E1,7.905273438E-1,5.187969400E1
6.705164583E0,1.474970245E1,-4.971557999E1,3.580932617E-1,5.185866221E1
6.715207584E0,1.445776558E1,-5.011067963E1,4.718627930E-1,5.215678146E1
6.725251583E0,1.414521217E1,-5.038122559E1,2.458496094E-1,5.232987064E1
6.735294584E0,1.375196266E1,-5.059321594E1,-7.916870117E-1,5.243488099E1
6.745338583E0,1.339663506E1,-5.090151596E1,-9.092407227E-1,5.264276661E1
6.755382583E0,1.313438606E1,-5.115640640E1,-1.653137207E0,5.284148821E1
6.765425583E0,1.283094788E1,-5.131051636E1,-1.994445801E0,5.292806558E1
6.775469583E0,1.266864395E1,-5.145432281E1,-1.732055664E0,5.301925964E1
6.785512583E0,1.237876129E1,-5.173186493E1,-2.896545410E0,5.327109493E1
6.795556583E0,1.205635834E1,-5.193509674E1,-2.903991699E0,5.339516099E1
6.805600584E0,1.179796600E1,-5.210334778E1,-3.971069336E0,5.356976986E1
6.815643583E0,1.130954170E1,-5.219070816E1,-4.706298828E0,5.360900111E1
6.825687584E0,1.075892067E1,-5.237583923E1,-5.090148926E0,5.371119553E1
6.835730583E0,1.046172142E1,-5.249945068E1,-6.120178223E0,5.388039085E1
6.845774584E0,1.338768005E1,-5.238858795E1,-8.429382324E0,5.472521001E1
6.855817583E0,1.317558289E1,-5.247732544E1,-9.058959961E0,5.485918725E1
6.865861584E0,1.300045967E1,-5.247052002E1,-1.001831055E1,5.497757697E1
6.875905584E0,1.285635757E1,-5.252681732E1,-1.080969238E1,5.514709346E1
6.885948583E0,1.268130684E1,-5.251718140E1,-1.179870605E1,5.529990370E1
6.895992584E0,1.228515434E1,-5.238534164E1,-1.250958252E1,5.524163911E1
6.906035583E0,1.192956924E1,-5.234881592E1,-1.291607666E1,5.522262387E1
6.916079584E0,1.174360275E1,-5.219269943E1,-1.403411865E1,5.530774418E1
6.926122583E0,1.172332573E1,-5.214365005E1,-1.455322266E1,5.539127094E1
6.936166584E0,1.158889771E1,-5.181288910E1,-1.531860352E1,5.525882410E1
6.946210584E0,1.148980331E1,-5.153515244E1,-1.636254883E1,5.527766747E1
6.956253584E0,1.122847939E1,-5.129591370E1,-1.680285645E1,5.513334287E1
6.966297584E0,1.116870880E1,-5.094466400E1,-1.829492188E1,5.527027242E1
6.976340584E0,1.116124916E1,-5.075457382E1,-1.915551758E1,5.538532387E1
6.986384584E0,1.101443481E1,-5.021428680E1,-1.962335205E1,5.502606945E1
6.996428584E0,1.091511154E1,-4.975566101E1,-2.054705811E1,5.492674266E1
7.006471584E0,1.079017067E1,-4.955239868E1,-2.083581543E1,5.482699338E1
7.016515584E0,1.077465439E1,-4.902692032E1,-2.176623535E1,5.471289697E1
7.026558584E0,1.108323097E1,-4.856893158E1,-2.205859375E1,5.448266405E1
7.036602584E0,1.118203735E1,-4.824663544E1,-2.230383301E1,5.431608194E1
7.046645584E0,1.156649971E1,-4.781593323E1,-2.320526123E1,5.439330414E1
7.056689584E0,1.192916107E1,-4.750119781E1,-2.315362549E1,5.417341646E1
7.066733583E0,1.248597145E1,-4.715131760E1,-2.404040527E1,5.437910738E1
7.076776584E0,1.323152733E1,-4.692967606E1,-2.418774414E1,5.442898839E1
7.086820584E0,1.384362793E1,-4.652378082E1,-2.414257812E1,5.421228915E1
7.096859834E0,1.431728554E1,-4.638976288E1,-2.462213135E1,5.443568790E1
7.106903833E0,1.486011124E1,-4.612510681E1,-2.460729980E1,5.434949483E1
7.116947833E0,1.048476315E1,-4.872240829E1,-2.636560059E1,5.638216227E1
7.126990834E0,1.048476315E1,-4.872240829E1,-2.636560059E1,5.638216227E1
7.137034833E0,1.101590061E1,-4.853456879E1,-2.640240479E1,5.633863161E1
7.147077834E0,1.156518459E1,-4.843455124E1,-2.635766602E1,5.634168800E1
7.157121833E0,1.186448383E1,-4.811788177E1,-2.672088623E1,5.630366137E1
7.167164834E0,1.216928577E1,-4.781411743E1,-2.654193115E1,5.602459684E1
7.177208833E0,1.259646130E1,-4.768804932E1,-2.645800781E1,5.597184169E1
7.187252834E0,1.318178272E1,-4.731539917E1,-2.715606689E1,5.612448987E1
7.197295833E0,1.196508121E1,-3.728125000E1,-2.796911621E1,4.811783694E1
7.207339833E0,1.255300236E1,-3.701036835E1,-2.828228760E1,4.824140364E1
7.217382833E0,1.307896328E1,-3.677401733E1,-2.837518311E1,4.825493392E1
7.227426833E0,1.373344517E1,-3.661752319E1,-2.807379150E1,4.814133661E1
7.237469833E0,1.436122608E1,-3.641416550E1,-2.816577148E1,4.822392504E1
7.247513833E0,1.482418346E1,-3.628097916E1,-2.792584229E1,4.812399122E1
7.257557834E0,1.433886623E1,-2.984686089E1,-2.873089600E1,4.383950928E1
7.267600833E0,1.495334339E1,-2.993993950E1,-2.893255615E1,4.423906940E1
7.277644834E0,1.571875286E1,-2.981277847E1,-2.861047363E1,4.420905058E1
7.287687833E0,1.646309662E1,-2.959313202E1,-2.857342529E1,4.430832479E1
7.297731834E0,1.705540848E1,-2.955677414E1,-2.827630615E1,4.431748352E1
7.307774833E0,1.779480743E1,-2.947248077E1,-2.823602295E1,4.452589456E1
7.317818834E0,1.840607071E1,-2.216775322E1,-2.909045410E1,4.094444091E1
7.327862834E0,1.928283691E1,-2.220471001E1,-2.880743408E1,4.116728318E1
7.337905833E0,1.989953232E1,-2.202281189E1,-2.843255615E1,4.110238289E1
7.347949834E0,2.084189987E1,-2.186068153E1,-2.855236816E1,4.156334822E1
7.357992833E0,2.327419662E1,-1.813719940E1,-2.821087646E1,4.082278508E1
7.368036834E0,2.385265350E1,-1.810207748E1,-2.808673096E1,4.105482608E1
7.378080834E0,2.449304962E1,-1.810892487E1,-2.765618896E1,4.114252578E1
7.388123834E0,2.481958008E1,-1.792517090E1,-2.700482178E1,4.082381298E1
7.398167834E0,2.512752533E1,-1.791391563E1,-2.695977783E1,4.097719516E1
7.408210834E0,2.599502945E1,-1.596858788E1,-2.689996338E1,4.067364484E1
7.418254834E0,2.630249786E1,-1.594456291E1,-2.705969238E1,4.096678450E1
7.428297834E0,2.656556702E1,-1.586803818E1,-2.642962646E1,4.069458369E1
7.438341834E0,2.652809143E1,-1.562967300E1,-2.597143555E1,4.028078670E1
7.448385834E0,2.723443794E1,-1.317853546E1,-2.613116455E1,3.997782095E1
7.458428834E0,2.728824043E1,-1.325347328E1,-2.586663818E1,3.986709910E1
7.468472834E0,2.743643379E1,-1.314839363E1,-2.606427002E1,4.006225563E1
7.478515834E0,2.740347481E1,-1.295924568E1,-2.611401367E1,4.001042602E1
7.488559834E0,2.693921280E1,-1.403745461E1,-2.556005859E1,3.969997372E1
7.498602834E0,2.691976929E1,-1.376819992E1,-2.592108154E1,3.982637036E1
7.508646834E0,2.666199875E1,-1.358543015E1,-2.602697754E1,3.965891639E1
7.518690833E0,2.650403595E1,-1.347566795E1,-2.634967041E1,3.972861285E1
7.528733834E0,2.634503174E1,-1.440709305E1,-2.677685547E1,4.023213910E1
7.538777833E0,2.622706223E1,-1.415291405E1,-2.685729980E1,4.011830407E1
7.548820834E0,2.618031311E1,-1.378626633E1,-2.752001953E1,4.040818492E1
7.558864834E0,2.623232651E1,-1.357176208E1,-2.759796143E1,4.042245855E1
7.568907834E0,2.578151894E1,-1.509419250E1,-2.810025024E1,4.101396628E1
7.578951834E0,2.544744682E1,-1.471316147E1,-2.874423218E1,4.111302170E1
7.588995833E0,2.511447716E1,-1.451298904E1,-2.883938599E1,4.090322723E1
7.599038834E0,2.492014503E1,-1.420824814E1,-2.936630249E1,4.105201171E1
7.609082833E0,2.462632370E1,-1.671207428E1,-3.036386108E1,4.251721188E1
7.619125834E0,2.462632370E1,-1.671207428E1,-3.036386108E1,4.251721188E1
7.629169833E0,2.427069092E1,-1.643123627E1,-3.018661499E1,4.207473930E1
7.639212834E0,2.393954086E1,-1.598316574E1,-3.080923462E1,4.216363530E1
7.649256833E0,2.353541565E1,-1.741844368E1,-3.143209839E1,4.295689443E1
7.659300833E0,2.310181808E1,-1.696517754E1,-3.189157104E1,4.287870744E1
7.669343833E0,2.272813034E1,-1.662236214E1,-3.267453003E1,4.313346432E1
7.679387833E0,2.223088455E1,-1.607615662E1,-3.266836548E1,4.266001808E1
7.689430833E0,2.173279190E1,-1.556693649E1,-3.335147095E1,4.274300375E1
7.699474833E0,2.110792160E1,-1.514429474E1,-3.341732788E1,4.232743578E1
7.709517834E0,2.021669388E1,-1.996212006E1,-3.468511963E1,4.483590606E1
7.719561833E0,1.944932175E1,-1.943364334E1,-3.535455322E1,4.478713033E1
7.729605834E0,1.896853256E1,-1.895539093E1,-3.553924561E1,4.452134377E1
7.739648833E0,1.832880783E1,-1.837899017E1,-3.635406494E1,4.466934647E1
7.749692834E0,1.757329559E1,-1.783263016E1,-3.654296875E1,4.429686198E1
7.759735833E0,1.686349106E1,-1.737050247E1,-3.655554199E1,4.384540269E1
7.769779833E0,1.519882679E1,-2.271824265E1,-3.834082031E1,4.708653084E1
7.779822833E0,1.439560032E1,-2.211268997E1,-3.842266846E1,4.661014715E1
7.789866833E0,1.381700420E1,-2.144231033E1,-3.879296875E1,4.642818866E1
7.799910834E0,1.356900883E1,-2.078845978E1,-3.911804199E1,4.633032775E1
7.809953833E0,1.306488705E1,-2.018078995E1,-3.899023438E1,4.580604691E1
7.819997834E0,1.266601849E1,-1.948583984E1,-3.924768066E1,4.561256862E1
7.830040833E0,1.044434071E1,-2.113477325E1,-3.966241455E1,4.613967947E1
7.840084834E0,9.987938881E0,-2.035670471E1,-3.968084717E1,4.570255990E1
7.850127833E0,9.586855888E0,-1.957638168E1,-4.029180908E1,4.581017796E1
7.860171834E0,8.980153084E0,-1.881377029E1,-3.986083984E1,4.498319303E1
7.870215834E0,7.335147858E0,-1.971831512E1,-4.066012573E1,4.578058726E1
7.880258834E0,6.786603928E0,-1.909122849E1,-4.053744507E1,4.531906277E1
7.890302834E0,6.280714035E0,-1.837473679E1,-3.987966919E1,4.435613075E1
7.900345834E0,6.018938065E0,-1.769316483E1,-4.008596802E1,4.422850358E1
7.910389834E0,5.539669037E0,-1.728834152E1,-3.972842407E1,4.367977066E1
7.920432833E0,4.070524216E0,-1.647645569E1,-3.946893311E1,4.296323358E1
7.930476834E0,3.534328461E0,-1.589378357E1,-3.943969727E1,4.266841401E1
7.940520834E0,3.050630569E0,-1.542741013E1,-3.864245605E1,4.171990820E1
7.950563834E0,2.327735901E0,-1.485355759E1,-3.866387939E1,4.148423914E1
7.960607834E0,4.156455994E-1,-1.629890060E1,-3.789065552E1,4.124959027E1
7.970650834E0,-1.317920685E-1,-1.591654968E1,-3.759738159E1,4.082789519E1
7.980694834E0,-6.391353607E-1,-1.538674164E1,-3.773049927E1,4.075231143E1
7.990737834E0,-1.148561478E0,-1.512528610E1,-3.714541626E1,4.012325289E1
8.000781834E0,-2.163873672E0,-1.512214661E1,-3.712579346E1,4.014581182E1
8.010824834E0,-2.682378769E0,-1.482343674E1,-3.656341553E1,3.954507286E1
8.020868834E0,-3.090330124E0,-1.457265091E1,-3.541564941E1,3.842109470E1
8.030912834E0,-3.797744751E0,-1.428546524E1,-3.543646240E1,3.839583636E1
8.040955834E0,-4.542754173E0,-1.551215744E1,-3.498934937E1,3.854242095E1
8.050999834E0,-5.158594131E0,-1.531871414E1,-3.478121948E1,3.835371332E1
8.061042834E0,-5.764384270E0,-1.519307327E1,-3.468136597E1,3.829953977E1
8.071086834E0,-6.234607697E0,-1.494933319E1,-3.393307495E1,3.760061797E1
8.081129834E0,-5.694096565E0,-1.631296921E1,-3.373767090E1,3.790469810E1
8.091174209E0,-6.044159889E0,-1.613581085E1,-3.332324219E1,3.751446029E1
8.101218209E0,-6.096513748E0,-1.607249832E1,-3.276934814E1,3.700436272E1
8.111261209E0,-6.096513748E0,-1.607249832E1,-3.276934814E1,3.700436272E1
8.121305209E0,-5.244482994E0,-1.654753494E1,-3.291546631E1,3.721227535E1
8.131348209E0,-5.726922989E0,-1.636585236E1,-3.252752686E1,3.686026009E1
8.141392209E0,-6.145644188E0,-1.640545654E1,-3.276568604E1,3.715505522E1
8.151435209E0,-6.660291672E0,-1.609178925E1,-3.252362061E1,3.689296767E1
8.161479209E0,-5.996750832E0,-1.765324783E1,-3.167895508E1,3.675805183E1
8.171523209E0,-6.710967064E0,-1.741011429E1,-3.180371094E1,3.687309572E1
8.181566209E0,-7.457888603E0,-1.729647446E1,-3.144110107E1,3.665147975E1
8.191610209E0,-7.930368423E0,-1.703012848E1,-3.157684326E1,3.674252373E1
8.201653209E0,-8.207679749E0,-1.822917175E1,-3.140390015E1,3.722732403E1
8.211697209E0,-8.490007401E0,-1.811344528E1,-3.077438354E1,3.670476547E1
8.221740209E0,-8.609111786E0,-1.778821182E1,-3.101614380E1,3.677687401E1
8.231784209E0,-8.973142624E0,-1.752257538E1,-3.080819702E1,3.656094829E1
8.241828209E0,-8.096513748E0,-1.697940826E1,-3.030114746E1,3.566529654E1
8.251871209E0,-8.203009605E0,-1.673457336E1,-3.067492676E1,3.589270739E1
8.261915209E0,-8.489310265E0,-1.649223328E1,-3.064257812E1,3.581940454E1
8.271958209E0,-8.927103043E0,-1.605765152E1,-3.081518555E1,3.587641288E1
8.282002209E0,-9.313393593E0,-1.658064270E1,-3.051379395E1,3.595481377E1
8.292045209E0,-9.725098610E0,-1.641635132E1,-2.993194580E1,3.549641550E1
8.302089209E0,-1.025489807E1,-1.604716873E1,-3.015478516E1,3.566490749E1
8.312132209E0,-1.078457832E1,-1.582961655E1,-2.966516113E1,3.531155158E1
8.322176209E0,-1.123879433E1,-1.560799789E1,-2.956805420E1,3.527307649E1
8.332220208E0,-1.153743076E1,-1.539763260E1,-2.946197510E1,3.518817095E1
8.342263209E0,-1.176922989E1,-1.561349869E1,-2.894454956E1,3.492968741E1
8.352307208E0,-1.201197433E1,-1.562277985E1,-2.887332153E1,3.495750955E1
8.362350209E0,-1.218930435E1,-1.544643021E1,-2.874838257E1,3.483734845E1
8.372394208E0,-1.228649521E1,-1.536696625E1,-2.841085815E1,3.455833441E1
8.382437209E0,-1.251204109E1,-1.537820816E1,-2.900534058E1,3.513332094E1
8.392481209E0,-1.278521538E1,-1.536388779E1,-2.809060669E1,3.447597663E1
8.402525208E0,-1.313341522E1,-1.543474579E1,-2.830355835E1,3.481105267E1
8.412568209E0,-1.357586765E1,-1.537413406E1,-2.820877075E1,3.487696845E1
8.422612208E0,-1.397266293E1,-1.537467575E1,-2.723684692E1,3.425582861E1
8.432655209E0,-1.443107510E1,-1.538378143E1,-2.750271606E1,3.466000650E1
8.442699208E0,-1.489570427E1,-1.549981308E1,-2.675619507E1,3.432229867E1
8.452742209E0,-1.527338791E1,-1.562193298E1,-2.682852173E1,3.459899921E1
8.462786208E0,-1.565262318E1,-1.565505219E1,-2.667147827E1,3.466198241E1
8.472829209E0,-1.583516788E1,-1.580167007E1,-2.642807007E1,3.462496508E1
8.482873208E0,-1.609240723E1,-1.595935059E1,-2.663711548E1,3.497431004E1
8.492917208E0,-1.577886295E1,-1.596563339E1,-2.532070923E1,3.383803011E1
8.502960208E0,-1.618114471E1,-1.617867279E1,-2.489889526E1,3.381617783E1
8.513004208E0,-1.659278297E1,-1.619713593E1,-2.533114624E1,3.434144186E1
8.523047209E0,-1.692010498E1,-1.649249649E1,-2.507485962E1,3.445346104E1
8.533091208E0,-1.747026062E1,-1.646871948E1,-2.520443726E1,3.480937208E1
8.543134209E0,-1.773672104E1,-1.661124039E1,-2.498086548E1,3.485065595E1
8.553178208E0,-1.807752228E1,-1.693285370E1,-2.446511841E1,3.481465733E1
8.563222209E0,-1.849174690E1,-1.705076218E1,-2.479251099E1,3.531772636E1
8.573265208E0,-1.874196243E1,-1.732654572E1,-2.468173218E1,3.550574947E1
8.583309209E0,-1.905971527E1,-1.741416168E1,-2.506015015E1,3.597967341E1
8.593352208E0,-1.911246872E1,-1.692815781E1,-2.363519287E1,3.479182848E1
8.603396208E0,-1.911246872E1,-1.692815781E1,-2.363519287E1,3.479182848E1
8.613439208E0,-1.931893158E1,-1.717018890E1,-2.314550781E1,3.469511545E1
8.623483208E0,-1.963589859E1,-1.734224319E1,-2.363604736E1,3.528433997E1
8.633527209E0,-1.991759872E1,-1.751622009E1,-2.346826172E1,3.541592881E1
8.643570208E0,-2.021281815E1,-1.775362015E1,-2.338635254E1,3.564646590E1
8.653614209E0,-2.077304268E1,-1.762473297E1,-2.281439209E1,3.553374454E1
8.663657208E0,-2.097580528E1,-1.787201309E1,-2.245513916E1,3.554752500E1
8.673701209E0,-2.134714127E1,-1.808020401E1,-2.290625000E1,3.615647254E1
8.683744208E0,-2.147522736E1,-1.836400986E1,-2.302435303E1,3.644918491E1
8.693788209E0,-2.160722923E1,-1.851338196E1,-2.288391113E1,3.651425825E1
8.703831208E0,-2.155773163E1,-1.858793259E1,-2.350610352E1,3.691590353E1
8.713875209E0,-2.200563431E1,-1.800050735E1,-2.223059082E1,3.608968515E1
8.723919209E0,-2.223806190E1,-1.826384735E1,-2.297808838E1,3.682515530E1
8.733962208E0,-2.236134720E1,-1.854933167E1,-2.334271240E1,3.726915314E1
8.744006209E0,-2.260618591E1,-1.896019363E1,-2.309857178E1,3.747095678E1
8.754049208E0,-2.340368271E1,-1.890990829E1,-2.300946045E1,3.787812385E1
8.764093209E0,-2.339029312E1,-1.937040710E1,-2.327447510E1,3.826251004E1
8.774136208E0,-2.353179741E1,-1.960610962E1,-2.345227051E1,3.857659933E1
8.784180209E0,-2.368448257E1,-1.983339691E1,-2.378375244E1,3.898698793E1
8.794223208E0,-2.387900543E1,-2.015705490E1,-2.368041992E1,3.920811205E1
8.804267209E0,-2.402969742E1,-2.022789764E1,-2.422442627E1,3.966632109E1
8.814311209E0,-2.536947632E1,-1.979845428E1,-2.338085938E1,3.977755279E1
8.824354209E0,-2.557092667E1,-2.024118042E1,-2.323718262E1,4.004427963E1
8.834398209E0,-2.550318527E1,-2.040589142E1,-2.386444092E1,4.045150682E1
8.844441209E0,-2.550180817E1,-2.067522812E1,-2.399713135E1,4.066533647E1
8.854485209E0,-2.549210548E1,-2.084188461E1,-2.460040283E1,4.110245024E1
8.864528209E0,-2.580273056E1,-2.114476395E1,-2.455212402E1,4.142087325E1
8.874572209E0,-2.592840576E1,-2.152722549E1,-2.445727539E1,4.163966837E1
8.884616209E0,-2.711833382E1,-2.110817719E1,-2.406695557E1,4.195446965E1
8.894659209E0,-2.732636261E1,-2.140052795E1,-2.362030029E1,4.198370251E1
8.904703209E0,-2.752184677E1,-2.161526108E1,-2.372558594E1,4.227972315E1
8.914746209E0,-2.745782089E1,-2.179966354E1,-2.452124023E1,4.278374085E1
8.924790209E0,-2.734419250E1,-2.199280930E1,-2.434747314E1,4.271051361E1
8.934833209E0,-2.724831200E1,-2.218512344E1,-2.510614014E1,4.318528084E1
8.944877209E0,-2.749754333E1,-2.270937729E1,-2.511102295E1,4.361644392E1
8.954920209E0,-2.746995926E1,-2.296511078E1,-2.506811523E1,4.370818432E1
8.964964209E0,-2.754874802E1,-2.300755692E1,-2.592346191E1,4.427535511E1
8.975008209E0,-2.766329193E1,-2.300074387E1,-2.571246338E1,4.422016183E1
8.985051209E0,-2.769067383E1,-2.302997971E1,-2.615478516E1,4.451096684E1
8.995095209E0,-2.743340683E1,-2.294395447E1,-2.662121582E1,4.458369644E1
9.005138209E0,-2.768181610E1,-2.328112411E1,-2.599285889E1,4.454124376E1
9.015182209E0,-2.747361946E1,-2.322455978E1,-2.664410400E1,4.476704392E1
9.025225209E0,-2.714603806E1,-2.346913528E1,-2.711688232E1,4.497813914E1
9.035269209E0,-2.703638840E1,-2.339357376E1,-2.729632568E1,4.498127373E1
9.045313208E0,-2.697437668E1,-2.327502441E1,-2.813726807E1,4.539878427E1
9.055356209E0,-2.675590515E1,-2.348178482E1,-2.792913818E1,4.524720365E1
9.065400208E0,-2.700066757E1,-2.360038376E1,-2.824414062E1,4.564806286E1
9.075443209E0,-2.696517754E1,-2.359588242E1,-2.840710449E1,4.572581385E1
9.085487208E0,-2.726827812E1,-2.359006119E1,-2.815307617E1,4.574544433E1
9.095529625E0,-2.726827812E1,-2.359006119E1,-2.815307617E1,4.574544433E1
9.105573625E0,-2.746432495E1,-2.358175659E1,-2.839294434E1,4.600595263E1
9.115616625E0,-2.760932732E1,-2.360314560E1,-2.807977295E1,4.591140475E1
9.125660625E0,-2.720865250E1,-2.400928879E1,-2.840484619E1,4.608244792E1
9.135704625E0,-2.755338287E1,-2.407843399E1,-2.843853760E1,4.634339556E1
9.145747625E0,-2.772437286E1,-2.401961517E1,-2.834442139E1,4.635718917E1
9.155791625E0,-2.770623207E1,-2.388339996E1,-2.872851562E1,4.651214572E1
9.165834625E0,-2.762747192E1,-2.398209763E1,-2.875341797E1,4.653146523E1
9.175878625E0,-2.767996216E1,-2.386882401E1,-2.874676514E1,4.650029645E1
9.185921625E0,-2.752215576E1,-2.391085815E1,-2.942218018E1,4.684936373E1
9.195965625E0,-2.750415039E1,-2.382453537E1,-2.889648438E1,4.646604764E1
9.206008625E0,-2.752579308E1,-2.386209869E1,-2.953656006E1,4.689858653E1
9.216052625E0,-2.775909233E1,-2.374851227E1,-2.946435547E1,4.693300848E1
9.226096625E0,-2.803081131E1,-2.367272949E1,-2.891607666E1,4.671470854E1
9.236139625E0,-2.821593857E1,-2.360475540E1,-2.925946045E1,4.700467735E1
9.246183625E0,-2.803181267E1,-2.407359695E1,-2.931451416E1,4.716631565E1
9.256226625E0,-2.783981133E1,-2.431285095E1,-2.961187744E1,4.736067041E1
9.266270625E0,-2.765141296E1,-2.432604980E1,-2.977520752E1,4.735947974E1
9.276313625E0,-2.743684769E1,-2.443488312E1,-2.941589355E1,4.706526232E1
9.286357625E0,-2.715181541E1,-2.450369263E1,-2.965423584E1,4.708530276E1
9.296400625E0,-2.691380882E1,-2.448398972E1,-2.959210205E1,4.689894841E1
9.306444625E0,-2.695710754E1,-2.442481613E1,-2.972729492E1,4.697839241E1
9.316488625E0,-2.690226364E1,-2.440858841E1,-3.031561279E1,4.731328942E1
9.326531625E0,-2.663926697E1,-2.434563446E1,-3.030926514E1,4.712761414E1
9.336575625E0,-2.642477798E1,-2.419607925E1,-3.073486328E1,4.720541244E1
9.346618625E0,-2.636070633E1,-2.420864105E1,-3.076501465E1,4.719566999E1
9.356662625E0,-2.618148422E1,-2.411730194E1,-3.059008789E1,4.693471898E1
9.366705625E0,-2.608948517E1,-2.408860779E1,-3.114007568E1,4.722950958E1
9.376749625E0,-2.594026756E1,-2.409885788E1,-3.098809814E1,4.705225456E1
9.386793625E0,-2.580942345E1,-2.393114853E1,-3.143408203E1,4.719033505E1
9.396836625E0,-2.598070145E1,-2.388936615E1,-3.166015625E1,4.741375493E1
9.406880625E0,-2.583790588E1,-2.381828690E1,-3.122912598E1,4.701240773E1
9.416923625E0,-2.555168152E1,-2.469525909E1,-3.194403076E1,4.778247954E1
9.426967625E0,-2.540393829E1,-2.469928741E1,-3.172357178E1,4.755838397E1
9.437010625E0,-2.532303810E1,-2.473680496E1,-3.194360352E1,4.768185802E1
9.447054625E0,-2.513208199E1,-2.461796570E1,-3.221508789E1,4.770196713E1
9.457097625E0,-2.507519150E1,-2.465392685E1,-3.230444336E1,4.775100416E1
9.467141625E0,-2.503241730E1,-2.479874802E1,-3.237683105E1,4.785247128E1
9.477185625E0,-2.496546936E1,-2.492399597E1,-3.234649658E1,4.786205258E1
9.487228625E0,-2.482159996E1,-2.512805557E1,-3.204803467E1,4.769284566E1
9.497272625E0,-2.459958267E1,-2.522062302E1,-3.241430664E1,4.787386101E1
9.507315625E0,-2.451717949E1,-2.543700409E1,-3.206250000E1,4.770887940E1
9.517359625E0,-2.415562439E1,-2.569866562E1,-3.245837402E1,4.793184378E1
9.527402625E0,-2.377993393E1,-2.595359039E1,-3.265496826E1,4.801480047E1
9.537446625E0,-2.364093781E1,-2.639455032E1,-3.237359619E1,4.799599939E1
9.547489625E0,-2.325243759E1,-2.646446991E1,-3.289514160E1,4.819890416E1
9.557533625E0,-2.306936264E1,-2.669524384E1,-3.247479248E1,4.795251487E1
9.567577625E0,-2.285795975E1,-2.694096375E1,-3.258343506E1,4.806227306E1
9.577620625E0,-2.242603874E1,-2.665927505E1,-3.274462891E1,4.781061475E1
9.587664625E0,-2.242603874E1,-2.665927505E1,-3.274462891E1,4.781061475E1
9.597707625E0,-2.229478836E1,-2.695539093E1,-3.223724365E1,4.756984934E1
9.607751625E0,-2.189539337E1,-2.720219421E1,-3.258660889E1,4.776248213E1
