"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
9.460236458E0,-2.051250839E1,-1.633488846E1,-3.462911987E1,4.343693733E1
9.470279458E0,-2.032509995E1,-1.632733154E1,-3.493716431E1,4.359239490E1
9.480322458E0,-2.008223724E1,-1.624674988E1,-3.536038208E1,4.379052129E1
9.490365458E0,-2.007922554E1,-1.620983124E1,-3.452664185E1,4.310479004E1
9.500408459E0,-2.031257057E1,-1.600740051E1,-3.531985474E1,4.377590128E1
9.510451458E0,-2.012435532E1,-1.598749161E1,-3.515585327E1,4.354909395E1
9.520494458E0,-2.011745453E1,-1.591526794E1,-3.558016968E1,4.386292517E1
9.530537458E0,-2.005267906E1,-1.593570328E1,-3.571572876E1,4.395076629E1
9.540580458E0,-2.038480377E1,-1.603954697E1,-3.542578125E1,4.390664265E1
9.550623458E0,-2.036491966E1,-1.607593155E1,-3.558203125E1,4.403687632E1
9.560666458E0,-2.020035744E1,-1.594085312E1,-3.510931396E1,4.352963549E1
9.570709458E0,-2.005190468E1,-1.617609406E1,-3.521398926E1,4.363221218E1
9.580752458E0,-2.017480087E1,-1.598866272E1,-3.531433105E1,4.370082269E1
9.590795458E0,-2.001975250E1,-1.624977493E1,-3.517724609E1,4.361518449E1
9.600838458E0,-2.001734543E1,-1.605286789E1,-3.533935547E1,4.367217341E1
9.610882458E0,-2.003702927E1,-1.613253403E1,-3.544213867E1,4.379367979E1
9.620925458E0,-2.007988739E1,-1.605876541E1,-3.508081055E1,4.349424206E1
9.630968458E0,-1.993582344E1,-1.609675980E1,-3.572869873E1,4.396683574E1
9.641011458E0,-1.979699326E1,-1.601753998E1,-3.526959229E1,4.350203063E1
9.651054458E0,-1.980612183E1,-1.610607529E1,-3.598510742E1,4.412047234E1
9.661097458E0,-1.966622162E1,-1.594947815E1,-3.584631348E1,4.388740498E1
9.671140458E0,-1.960141945E1,-1.600566101E1,-3.564489746E1,4.371447751E1
9.681183458E0,-1.949188232E1,-1.580383682E1,-3.555395508E1,4.351756492E1
9.691226458E0,-1.945278168E1,-1.588208008E1,-3.585955811E1,4.377852316E1
9.701269459E0,-1.940910149E1,-1.571247864E1,-3.544647217E1,4.335951562E1
9.711312458E0,-1.909380531E1,-1.576286697E1,-3.634942627E1,4.398092958E1
9.721355458E0,-1.902791023E1,-1.562454605E1,-3.557196045E1,4.326143984E1
9.731398458E0,-1.896801186E1,-1.578506470E1,-3.632238770E1,4.391206656E1
9.741441458E0,-1.891406631E1,-1.578790665E1,-3.580911255E1,4.346599179E1
9.751484458E0,-1.885358429E1,-1.596524429E1,-3.623080444E1,4.385222750E1
9.761528458E0,-1.864883423E1,-1.586708450E1,-3.612460327E1,4.364092518E1
9.771571458E0,-1.858690453E1,-1.609276962E1,-3.647433472E1,4.398667238E1
9.781614458E0,-1.854096222E1,-1.600252914E1,-3.618612671E1,4.369535428E1
9.791657459E0,-1.847908020E1,-1.616796494E1,-3.670193481E1,4.415780242E1
9.801700458E0,-1.840149689E1,-1.610838699E1,-3.587954712E1,4.342162043E1
9.811743458E0,-1.845565224E1,-1.626851273E1,-3.667459106E1,4.416221502E1
9.821786458E0,-1.842469406E1,-1.629644394E1,-3.569680786E1,4.335095763E1
9.831829458E0,-1.850245857E1,-1.618453598E1,-3.606875610E1,4.364900165E1
9.841872458E0,-1.840658951E1,-1.623091888E1,-3.599569702E1,4.356530121E1
9.851915458E0,-1.845836830E1,-1.635746384E1,-3.581008911E1,4.348149567E1
9.861958458E0,-1.856297684E1,-1.631611633E1,-3.578952026E1,4.349355725E1
9.872001458E0,-1.848373032E1,-1.636370087E1,-3.604794312E1,4.369065341E1
9.882044458E0,-1.839875793E1,-1.653811264E1,-3.530752563E1,4.311200331E1
9.892087458E0,-1.853645897E1,-1.659356689E1,-3.606472778E1,4.381336969E1
9.902130459E0,-1.833462524E1,-1.683912277E1,-3.550979614E1,4.336657884E1
9.912174458E0,-1.833462524E1,-1.683912277E1,-3.550979614E1,4.336657884E1
9.922217458E0,-1.837133217E1,-1.683652878E1,-3.593032837E1,4.372599963E1
9.932260458E0,-1.854843330E1,-1.709060287E1,-3.586624146E1,4.384655472E1
9.942303458E0,-1.859049797E1,-1.712494659E1,-3.516415405E1,4.330575182E1
9.952346458E0,-1.868237495E1,-1.736178589E1,-3.514596558E1,4.342466626E1
9.962389458E0,-1.878683472E1,-1.752419281E1,-3.518276978E1,4.356454730E1
9.972432458E0,-1.873748970E1,-1.765169525E1,-3.511441040E1,4.353961051E1
9.982475458E0,-1.917370605E1,-1.765830994E1,-3.515124512E1,4.376136363E1
9.992518459E0,-1.914437866E1,-1.791437149E1,-3.483447266E1,4.359899569E1
1.000256146E1,-1.916142273E1,-1.775880051E1,-3.502844238E1,4.369813374E1
1.001260446E1,-1.938554382E1,-1.788386154E1,-3.482171631E1,4.368276250E1
1.002264746E1,-1.923430634E1,-1.786743927E1,-3.442126465E1,4.329003796E1
1.003269046E1,-1.929248810E1,-1.797911072E1,-3.508166504E1,4.388817314E1
1.004273346E1,-1.913576508E1,-1.784711838E1,-3.435638428E1,4.318632052E1
1.005277646E1,-1.935628891E1,-1.789889145E1,-3.520568848E1,4.398268678E1
1.006282046E1,-1.930310249E1,-1.763215637E1,-3.481762695E1,4.354043926E1
1.007286346E1,-1.934399605E1,-1.799478149E1,-3.481787109E1,4.370682431E1
1.008290646E1,-1.915813255E1,-1.784023666E1,-3.477313232E1,4.352561107E1
1.009294946E1,-1.944358635E1,-1.821303558E1,-3.506365967E1,4.403666591E1
1.010299246E1,-1.933790207E1,-1.797966385E1,-3.431262207E1,4.329640634E1
1.011303546E1,-1.960376740E1,-1.819828033E1,-3.503009033E1,4.407484920E1
1.012307846E1,-1.944034195E1,-1.816809845E1,-3.416894531E1,4.330731486E1
1.013312146E1,-1.965672112E1,-1.847716141E1,-3.507873535E1,4.425279486E1
1.014316446E1,-1.951480675E1,-1.840590286E1,-3.397973633E1,4.329234833E1
1.015320746E1,-1.969071770E1,-1.869701385E1,-3.448388672E1,4.389124211E1
1.016325046E1,-1.936709595E1,-1.863015366E1,-3.433673096E1,4.360250134E1
1.017329346E1,-1.978625298E1,-1.891080093E1,-3.455596924E1,4.408207355E1
1.018333646E1,-1.945758820E1,-1.871960068E1,-3.395697021E1,4.338314205E1
1.019337946E1,-1.961134911E1,-1.903346634E1,-3.475787354E1,4.421524202E1
1.020342246E1,-1.948153687E1,-1.893271637E1,-3.335253906E1,4.301592600E1
1.021346646E1,-1.967436028E1,-1.915914536E1,-3.445568848E1,4.406072822E1
1.022350946E1,-1.944454002E1,-1.909372330E1,-3.347656250E1,4.316642958E1
1.023355246E1,-1.956770515E1,-1.924343872E1,-3.421014404E1,4.385816884E1
1.024359546E1,-1.946291351E1,-1.912409973E1,-3.378356934E1,4.342655582E1
1.025363846E1,-1.967862320E1,-1.929605484E1,-3.396697998E1,4.374176119E1
1.026368146E1,-1.961186218E1,-1.927606964E1,-3.371044922E1,4.350386633E1
1.027372446E1,-1.954211235E1,-1.953741074E1,-3.404345703E1,4.384702430E1
1.028376746E1,-1.937013626E1,-1.952950668E1,-3.339483643E1,4.326452253E1
1.029381046E1,-1.920780563E1,-1.966988373E1,-3.436511230E1,4.400914754E1
1.030385346E1,-1.908786774E1,-1.974787903E1,-3.381317139E1,4.356209338E1
1.031389646E1,-1.901965332E1,-1.979109955E1,-3.435424805E1,4.397327817E1
1.032393946E1,-1.875946426E1,-2.001351166E1,-3.412524414E1,4.378344934E1
1.033398246E1,-1.889949417E1,-2.032542419E1,-3.360800171E1,4.358682745E1
1.034402546E1,-1.857696152E1,-2.050014114E1,-3.395724487E1,4.380015714E1
1.035406846E1,-1.806046677E1,-2.055012894E1,-3.367184448E1,4.338526674E1
1.036411146E1,-1.761009026E1,-2.080841446E1,-3.407833862E1,4.363987345E1
1.037415546E1,-1.724322128E1,-2.057263184E1,-3.421463013E1,4.348796127E1
1.038419846E1,-1.728897667E1,-2.092968750E1,-3.420614624E1,4.366945126E1
1.039424104E1,-1.740051651E1,-2.053924179E1,-3.444284058E1,4.371438774E1
1.040428404E1,-1.740051651E1,-2.053924179E1,-3.444284058E1,4.371438774E1
1.041432704E1,-1.773433495E1,-2.077649307E1,-3.435830688E1,4.389376439E1
1.042437004E1,-1.807112122E1,-2.060007858E1,-3.377767944E1,4.349552032E1
1.043441304E1,-1.873202896E1,-2.084183884E1,-3.411917114E1,4.415188552E1
1.044445604E1,-1.880606842E1,-2.073941803E1,-3.310745239E1,4.335775679E1
1.045449904E1,-1.931609917E1,-2.113788223E1,-3.378738403E1,4.428892720E1
1.046454204E1,-1.955412292E1,-2.105354691E1,-3.301504517E1,4.376766807E1
1.047458504E1,-2.035365295E1,-2.154389572E1,-3.271139526E1,4.414120537E1
1.048462804E1,-2.030101395E1,-2.148159409E1,-3.201480103E1,4.357221060E1
1.049467104E1,-2.097549820E1,-2.193394089E1,-3.231448364E1,4.433164942E1
1.050471404E1,-2.059240532E1,-2.216164398E1,-3.153057861E1,4.369625852E1
1.051475704E1,-2.117894554E1,-2.264457321E1,-3.242584229E1,4.486379028E1
1.052480104E1,-2.092542839E1,-2.271221161E1,-3.070709229E1,4.355047217E1
1.053484404E1,-2.133093643E1,-2.323312759E1,-3.183599854E1,4.481425967E1
1.054488704E1,-2.093640900E1,-2.330804062E1,-3.033618164E1,4.361057092E1
1.055493004E1,-2.162402344E1,-2.378378296E1,-3.107073975E1,4.470634843E1
1.056497304E1,-2.120959854E1,-2.385028458E1,-3.024679565E1,4.397217065E1
1.057501604E1,-2.183498573E1,-2.417521667E1,-3.074838257E1,4.479587854E1
1.058505904E1,-2.144557381E1,-2.409992981E1,-2.986776733E1,4.396365292E1
1.059510204E1,-2.202440453E1,-2.462645340E1,-3.054922485E1,4.499768595E1
1.060514504E1,-2.142688370E1,-2.461709976E1,-2.899285889E1,4.365431035E1
1.061518804E1,-2.191216850E1,-2.501272583E1,-3.015673828E1,4.489107312E1
1.062523104E1,-2.142873955E1,-2.497172546E1,-2.882897949E1,4.374800578E1
1.063527404E1,-2.172489929E1,-2.531262207E1,-3.017163086E1,4.497807682E1
1.064531704E1,-2.123815155E1,-2.538522339E1,-2.939404297E1,4.426599609E1
1.065536004E1,-2.146993256E1,-2.554828644E1,-2.959594727E1,4.460485443E1
1.066540304E1,-2.123727036E1,-2.539727020E1,-2.902502441E1,4.402834346E1
1.067544604E1,-2.146540260E1,-2.543207550E1,-2.969989014E1,4.460535223E1
1.068549004E1,-2.134738922E1,-2.546001434E1,-2.837139893E1,4.369049821E1
1.069553304E1,-2.168602753E1,-2.529121399E1,-2.959991455E1,4.456550501E1
1.070557604E1,-2.166100883E1,-2.534191895E1,-2.899029541E1,4.417973956E1
1.071561904E1,-2.190053558E1,-2.523422241E1,-2.940777588E1,4.451086072E1
1.072566204E1,-2.205467033E1,-2.517752457E1,-2.890203857E1,4.422266456E1
1.073570504E1,-2.224292564E1,-2.513300705E1,-2.893341064E1,4.431205294E1
1.074574804E1,-2.237650681E1,-2.503565979E1,-2.869525146E1,4.416910430E1
1.075579104E1,-2.246312332E1,-2.471770859E1,-2.891046143E1,4.417433426E1
1.076583404E1,-2.279543304E1,-2.480690765E1,-2.908917236E1,4.451060979E1
1.077587704E1,-2.274370384E1,-2.454763794E1,-2.954333496E1,4.463934625E1
1.078592004E1,-2.299644470E1,-2.450159454E1,-2.940118408E1,4.464968342E1
1.079596304E1,-2.279342461E1,-2.399017334E1,-2.972589111E1,4.448254966E1
1.080600604E1,-2.316200066E1,-2.410341644E1,-2.985357666E1,4.481840022E1
1.081604904E1,-2.294474792E1,-2.354875946E1,-2.982025146E1,4.438753121E1
1.082609204E1,-2.338860130E1,-2.359579849E1,-3.068136597E1,4.522316436E1
1.083613504E1,-2.300936508E1,-2.333833694E1,-3.013711548E1,4.452364071E1
1.084617904E1,-2.333829117E1,-2.342177200E1,-3.108206177E1,4.538005952E1
1.085622204E1,-2.281351471E1,-2.312553787E1,-3.025521851E1,4.439172448E1
1.086626504E1,-2.331391144E1,-2.336861801E1,-3.058523560E1,4.500097122E1
1.087630804E1,-2.294364738E1,-2.297357559E1,-2.973861694E1,4.402932510E1
1.088635104E1,-2.356406021E1,-2.328786087E1,-3.030923462E1,4.490255116E1
1.089639404E1,-2.356406021E1,-2.328786087E1,-3.030923462E1,4.490255116E1
1.090643704E1,-2.333983421E1,-2.314744186E1,-2.933114624E1,4.405528420E1
1.091648004E1,-2.397773933E1,-2.331130981E1,-3.022909546E1,4.507934517E1
1.092652304E1,-2.376065254E1,-2.310025406E1,-2.868551636E1,4.382977522E1
1.093656604E1,-2.466411591E1,-2.336183548E1,-2.987118530E1,4.523695040E1
1.094660904E1,-2.460992813E1,-2.298686600E1,-2.857687378E1,4.416652902E1
1.095665204E1,-2.511259270E1,-2.316739655E1,-2.945156860E1,4.510837470E1
1.096669504E1,-2.460056686E1,-2.278031540E1,-2.873928833E1,4.415968018E1
1.097673804E1,-2.492881012E1,-2.297438812E1,-2.960372925E1,4.500720908E1
1.098678104E1,-2.447292900E1,-2.261436844E1,-2.870840454E1,4.398302406E1
1.099682404E1,-2.504684639E1,-2.274249268E1,-3.002774048E1,4.523528142E1
1.100686804E1,-2.449984169E1,-2.234616089E1,-2.839376831E1,4.365546046E1
1.101691104E1,-2.517451668E1,-2.239551926E1,-3.002316284E1,4.512987791E1
1.102695404E1,-2.470194817E1,-2.211574936E1,-2.830252075E1,4.359272065E1
1.103699704E1,-2.532587242E1,-2.199450302E1,-2.970321655E1,4.480445347E1
1.104704004E1,-2.504960442E1,-2.162360764E1,-2.873544312E1,4.382680435E1
1.105708304E1,-2.572327232E1,-2.170695877E1,-2.965390015E1,4.485791560E1
1.106712604E1,-2.545778847E1,-2.138529968E1,-2.885116577E1,4.402067472E1
1.107716904E1,-2.601605415E1,-2.127421188E1,-2.983316040E1,4.493823121E1
1.108721204E1,-2.569974899E1,-2.120506287E1,-2.852578735E1,4.386174111E1
1.109725504E1,-2.593982697E1,-2.094952011E1,-2.964852905E1,4.461829547E1
1.110729804E1,-2.597266579E1,-2.081165314E1,-2.848434448E1,4.380710165E1
1.111734104E1,-2.615386391E1,-2.045307922E1,-2.938394165E1,4.433699442E1
1.112738404E1,-2.603944397E1,-2.039631653E1,-2.882571411E1,4.387464147E1
1.113742704E1,-2.618708229E1,-2.017835617E1,-2.909304810E1,4.403787897E1
1.114747004E1,-2.614862823E1,-2.020784378E1,-2.889779663E1,4.389977630E1
1.115751404E1,-2.610704231E1,-1.984939194E1,-2.875350952E1,4.361582658E1
1.116755704E1,-2.612184143E1,-2.003311157E1,-2.869302368E1,4.366881916E1
1.117760004E1,-2.613247299E1,-1.962807465E1,-2.889547729E1,4.362471853E1
1.118764304E1,-2.649218941E1,-1.983425140E1,-2.835153198E1,4.357801044E1
1.119768604E1,-2.650540543E1,-1.942650986E1,-2.874923706E1,4.366284958E1
1.120772904E1,-2.695038605E1,-1.958851624E1,-2.838479614E1,4.376905218E1
1.121777204E1,-2.661034966E1,-1.913938904E1,-2.780612183E1,4.298380314E1
1.122781504E1,-2.699894142E1,-1.924634552E1,-2.867898560E1,4.383889675E1
1.123785804E1,-2.676573944E1,-1.891481018E1,-2.780966187E1,4.298316118E1
1.124790104E1,-2.735923958E1,-1.919417191E1,-2.844644165E1,4.388786014E1
1.125794404E1,-2.712199211E1,-1.869125748E1,-2.784005737E1,4.312811562E1
1.126798704E1,-2.767980385E1,-1.890315628E1,-2.761746216E1,4.343069277E1
1.127803004E1,-2.713711166E1,-1.820428085E1,-2.709982300E1,4.245255089E1
1.128807304E1,-2.783981323E1,-1.870320892E1,-2.790237427E1,4.362806109E1
1.129811604E1,-2.718337822E1,-1.810798264E1,-2.738842773E1,4.262582621E1
1.130815904E1,-2.793739319E1,-1.830978394E1,-2.845471191E1,4.387957106E1
1.131820304E1,-2.746539688E1,-1.786750793E1,-2.717779541E1,4.257027636E1
1.132824604E1,-2.801833344E1,-1.812925720E1,-2.847924805E1,4.387213859E1
1.133828904E1,-2.752189255E1,-1.752788925E1,-2.718029785E1,4.246704678E1
1.134833204E1,-2.815281868E1,-1.778361511E1,-2.842376709E1,4.378068868E1
1.135837504E1,-2.747461891E1,-1.716067886E1,-2.792755127E1,4.277021982E1
1.136841804E1,-2.800748825E1,-1.752283096E1,-2.873846436E1,4.378776469E1
1.137846104E1,-2.800748825E1,-1.752283096E1,-2.873846436E1,4.378776469E1
1.138850404E1,-2.747423553E1,-1.690675735E1,-2.793463135E1,4.267336044E1
1.139854771E1,-2.845425606E1,-1.715587997E1,-2.911904907E1,4.418017569E1
1.140859071E1,-2.807999992E1,-1.661212540E1,-2.752780151E1,4.268757386E1
1.141863371E1,-2.881007385E1,-1.688605881E1,-2.894113159E1,4.418991327E1
1.142867671E1,-2.827991676E1,-1.645072174E1,-2.757638550E1,4.278828081E1
1.143871971E1,-2.893507767E1,-1.671512222E1,-2.887149048E1,4.416103478E1
1.144876271E1,-2.820845222E1,-1.631773376E1,-2.791445923E1,4.290923264E1
1.145880571E1,-2.848950577E1,-1.647504425E1,-2.843240356E1,4.349115536E1
1.146884871E1,-2.778079224E1,-1.629097366E1,-2.823397827E1,4.282902952E1
1.147889271E1,-2.796843719E1,-1.664420319E1,-2.918557739E1,4.371568262E1
1.148893571E1,-2.743599319E1,-1.640731049E1,-2.825241089E1,4.266300834E1
1.149897871E1,-2.743346786E1,-1.652551270E1,-2.982369995E1,4.376232178E1
1.150902171E1,-2.696139908E1,-1.657595444E1,-2.902438354E1,4.294291730E1
1.151906471E1,-2.716934586E1,-1.657736588E1,-2.991323853E1,4.367818967E1
1.152910771E1,-2.696101570E1,-1.657838821E1,-2.940625000E1,4.320262564E1
1.153915071E1,-2.690091515E1,-1.663873291E1,-2.976470947E1,4.343321999E1
1.154919371E1,-2.668904686E1,-1.683269501E1,-2.969311523E1,4.332811946E1
1.155923671E1,-2.661704445E1,-1.698081589E1,-2.992761230E1,4.350261075E1
1.156927971E1,-2.646445847E1,-1.735944366E1,-3.000976562E1,4.361540873E1
1.157932271E1,-2.644549370E1,-1.738425446E1,-3.025677490E1,4.378411661E1
1.158936571E1,-2.634548569E1,-1.781184387E1,-3.008465576E1,4.377708202E1
1.159940871E1,-2.591880798E1,-1.796377945E1,-3.059497070E1,4.393784487E1
1.160945171E1,-2.549428368E1,-1.834401321E1,-3.043658447E1,4.373610631E1
1.161949471E1,-2.503824997E1,-1.856758499E1,-3.020611572E1,4.340597425E1
1.162953771E1,-2.444084930E1,-1.892108154E1,-3.100012207E1,4.377636360E1
1.163958171E1,-2.405040741E1,-1.891786575E1,-3.035986328E1,4.310486098E1
1.164962471E1,-2.378755951E1,-1.946504593E1,-3.151715088E1,4.402348010E1
1.165966771E1,-2.372205734E1,-1.906159973E1,-3.136993408E1,4.370530120E1
1.166971071E1,-2.376638985E1,-1.915308762E1,-3.151989746E1,4.387694141E1
1.167975371E1,-2.359183121E1,-1.894738770E1,-3.207092285E1,4.409219991E1
1.168979671E1,-2.370446014E1,-1.904697418E1,-3.220129395E1,4.429008905E1
1.169983971E1,-2.387787628E1,-1.867800903E1,-3.225616455E1,4.426602703E1
1.170988271E1,-2.384002495E1,-1.880461121E1,-3.300073242E1,4.484426978E1
1.171992571E1,-2.361510277E1,-1.856409836E1,-3.200109863E1,4.389042197E1
1.172996871E1,-2.364066315E1,-1.875329590E1,-3.289300537E1,4.463761713E1
1.174001171E1,-2.324816322E1,-1.877482224E1,-3.204040527E1,4.381276770E1
1.175005471E1,-2.330309105E1,-1.905399704E1,-3.255621338E1,4.433955215E1
1.176009771E1,-2.277178955E1,-1.899453354E1,-3.233459473E1,4.387337142E1
1.177014071E1,-2.257962990E1,-1.919662857E1,-3.312768555E1,4.444990196E1
1.178018371E1,-2.243920517E1,-1.883091354E1,-3.305236816E1,4.416537416E1
1.179022671E1,-2.243327522E1,-1.891218185E1,-3.367779541E1,4.466672546E1
1.180027071E1,-2.251875114E1,-1.860557175E1,-3.301391602E1,4.408151658E1
1.181031371E1,-2.260208130E1,-1.851574707E1,-3.399496460E1,4.482571345E1
1.182035671E1,-2.269885635E1,-1.811837387E1,-3.300613403E1,4.396496827E1
1.183039971E1,-2.281330109E1,-1.808657837E1,-3.381216431E1,4.461875703E1
1.184044271E1,-2.312641335E1,-1.797931671E1,-3.299179077E1,4.411966775E1
1.185048571E1,-2.369715309E1,-1.815904236E1,-3.296981812E1,4.447825076E1
1.186052871E1,-2.414709663E1,-1.802988434E1,-3.233291626E1,4.419928143E1
1.187057171E1,-2.407092285E1,-1.803373718E1,-3.241165161E1,4.421696692E1
1.188061471E1,-2.441579437E1,-1.836279297E1,-3.212356567E1,4.433110254E1
1.189065771E1,-2.437781525E1,-1.848007965E1,-3.121646118E1,4.370650602E1
1.190070071E1,-2.453322411E1,-1.853789139E1,-3.165621948E1,4.413217346E1
1.191074371E1,-2.470009613E1,-1.872699738E1,-3.066903687E1,4.360487360E1
1.192078671E1,-2.480638313E1,-1.880886841E1,-3.132516479E1,4.416328933E1
1.193082971E1,-2.477930450E1,-1.887227249E1,-3.098202515E1,4.393247640E1
1.194087271E1,-2.458734512E1,-1.889299393E1,-3.130252075E1,4.406053297E1
1.195091571E1,-2.434165955E1,-1.885715866E1,-3.159396362E1,4.411674693E1
1.196095971E1,-2.409057426E1,-1.876622391E1,-3.191946411E1,4.417441700E1
1.197100271E1,-2.411404991E1,-1.880804443E1,-3.253067017E1,4.464834196E1
1.198104571E1,-2.428474617E1,-1.895926666E1,-3.235073853E1,4.467407494E1
1.199108871E1,-2.425469398E1,-1.939713287E1,-3.173837280E1,4.440566689E1
1.200113171E1,-2.434677505E1,-1.955284500E1,-3.195022583E1,4.467545337E1
1.201117471E1,-2.446922874E1,-1.988629150E1,-3.141610718E1,4.451044299E1
1.202121771E1,-2.465706444E1,-2.015666199E1,-3.095425415E1,4.441202201E1
1.203126071E1,-2.460440826E1,-2.050237274E1,-3.151730347E1,4.493400285E1
1.204130371E1,-2.440225601E1,-2.059610367E1,-3.113839722E1,4.460122606E1
1.205134671E1,-2.407901573E1,-2.072473526E1,-3.147952271E1,4.472442286E1
1.206138971E1,-2.387312126E1,-2.074764633E1,-3.120779419E1,4.443328893E1
1.207143271E1,-2.360756493E1,-2.096113205E1,-3.128115845E1,4.444318904E1
1.208147571E1,-2.349983788E1,-2.082588577E1,-3.164022827E1,4.457649541E1
1.209151871E1,-2.352996826E1,-2.087546158E1,-3.174722290E1,4.469150327E1
1.210156171E1,-2.369253540E1,-2.069748306E1,-3.156387329E1,4.456456144E1
1.211160571E1,-2.369065475E1,-2.084936523E1,-3.194705200E1,4.490609407E1
1.212164871E1,-2.367395210E1,-2.072797775E1,-3.119985962E1,4.431180780E1
1.213169171E1,-2.383005524E1,-2.084661484E1,-3.175863647E1,4.484488682E1
1.214173471E1,-2.411886215E1,-2.055999756E1,-3.077255249E1,4.417446092E1
1.215177771E1,-2.414071465E1,-2.070602036E1,-3.149783325E1,4.476189096E1
1.216182071E1,-2.410992813E1,-2.045377731E1,-3.126736450E1,4.446677101E1
1.217186371E1,-2.400999641E1,-2.060009766E1,-3.139321899E1,4.456880243E1
1.218190671E1,-2.387430573E1,-2.027734375E1,-3.144180298E1,4.438175434E1
1.219194971E1,-2.376406670E1,-2.046763229E1,-3.184921265E1,4.469929735E1
1.220199271E1,-2.357638741E1,-2.034647751E1,-3.133474731E1,4.417795354E1
1.221203571E1,-2.360289764E1,-2.054790115E1,-3.258096313E1,4.517557059E1
1.222207871E1,-2.347090340E1,-2.056457901E1,-3.174996948E1,4.451792648E1
1.223212171E1,-2.337444305E1,-2.062484360E1,-3.222055054E1,4.483204923E1
1.224216471E1,-2.334274483E1,-2.058740616E1,-3.170443726E1,4.442855355E1
1.225220771E1,-2.339378166E1,-2.086954880E1,-3.180685425E1,4.465963574E1
1.226225071E1,-2.333216858E1,-2.080143738E1,-3.164382935E1,4.447945395E1
1.227229471E1,-2.325976944E1,-2.094823456E1,-3.186636353E1,4.466889891E1
1.228233771E1,-2.319336128E1,-2.094141769E1,-3.129232788E1,4.422312480E1
1.229238071E1,-2.309324455E1,-2.110746384E1,-3.210000610E1,4.482447284E1
1.230242371E1,-2.295794868E1,-2.105212402E1,-3.133688354E1,4.418438190E1
1.231246671E1,-2.297583389E1,-2.113281631E1,-3.218917847E1,4.484002764E1
1.232250971E1,-2.286156845E1,-2.128710938E1,-3.188235474E1,4.463492894E1
1.233255271E1,-2.285377693E1,-2.147024155E1,-3.193643188E1,4.475714550E1
1.234259571E1,-2.249855804E1,-2.155394363E1,-3.197067261E1,4.464170144E1
1.235263871E1,-2.251146698E1,-2.158053589E1,-3.196292114E1,4.465550361E1
1.236268171E1,-2.251146698E1,-2.158053589E1,-3.196292114E1,4.465550361E1
1.237272471E1,-2.240182114E1,-2.167321777E1,-3.186514282E1,4.457529906E1
1.238276771E1,-2.228501129E1,-2.185583496E1,-3.231826782E1,4.493072095E1
1.239281071E1,-2.211362457E1,-2.199865341E1,-3.178805542E1,4.453575655E1
1.240285317E1,-2.195790291E1,-2.193124390E1,-3.209677124E1,4.464674325E1
1.241289617E1,-2.196119881E1,-2.200930023E1,-3.185586548E1,4.451403953E1
1.242294017E1,-2.209209061E1,-2.190982437E1,-3.154299927E1,4.430645183E1
1.243298317E1,-2.221420479E1,-2.193102646E1,-3.213851929E1,4.480318335E1
1.244302617E1,-2.214433098E1,-2.190262985E1,-3.164596558E1,4.440229415E1
1.245306917E1,-2.223537064E1,-2.196443176E1,-3.219973755E1,4.487394643E1
1.246311217E1,-2.208323288E1,-2.196631622E1,-3.172891235E1,4.446247971E1
1.247315517E1,-2.212230301E1,-2.199728394E1,-3.182888794E1,4.456854158E1
1.248319817E1,-2.222301102E1,-2.173311234E1,-3.242056274E1,4.491417682E1
1.249324117E1,-2.195474815E1,-2.187193680E1,-3.251632690E1,4.491886131E1
1.250328417E1,-2.161085129E1,-2.167055130E1,-3.254983521E1,4.467810939E1
1.251332717E1,-2.123372269E1,-2.187651825E1,-3.291397095E1,4.486404477E1
1.252337017E1,-2.105053329E1,-2.156637192E1,-3.228225708E1,4.416307815E1
1.253341317E1,-2.069287872E1,-2.160621262E1,-3.296609497E1,4.451726711E1
1.254345617E1,-2.034032440E1,-2.147407150E1,-3.289022827E1,4.423382936E1
1.255349917E1,-1.978295135E1,-2.122826385E1,-3.361737061E1,4.440869236E1
1.256354217E1,-1.907158661E1,-2.096150970E1,-3.371618652E1,4.404419983E1
1.257358617E1,-1.853390503E1,-2.091351318E1,-3.405255127E1,4.405061767E1
1.258362917E1,-1.823707962E1,-2.057237244E1,-3.430035400E1,4.395825139E1
1.259367217E1,-1.800479889E1,-2.074566269E1,-3.489987183E1,4.441347044E1
1.260371517E1,-1.757994652E1,-2.054901886E1,-3.453579712E1,4.386385731E1
1.261375817E1,-1.716392517E1,-2.064661789E1,-3.553707886E1,4.453950080E1
1.262380117E1,-1.655338669E1,-2.066949463E1,-3.492239380E1,4.382711726E1
1.263384417E1,-1.602987671E1,-2.061538696E1,-3.609225464E1,4.454887172E1
1.264388717E1,-1.538400745E1,-2.062042618E1,-3.588693237E1,4.415587816E1
1.265393017E1,-1.495442390E1,-2.072805023E1,-3.578573608E1,4.397619547E1
1.266397317E1,-1.465575790E1,-2.077329636E1,-3.585311890E1,4.395187386E1
1.267401617E1,-1.451418781E1,-2.118025208E1,-3.608218384E1,4.428531039E1
1.268405917E1,-1.433512497E1,-2.105062103E1,-3.579299927E1,4.392907067E1
1.269410217E1,-1.407029629E1,-2.113169479E1,-3.647171021E1,4.443768004E1
1.270414517E1,-1.375663757E1,-2.119052887E1,-3.596237183E1,4.394969600E1
