"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.268801041E0,5.648797989E0,-5.351119995E0,-4.221087646E1,4.292203974E1
3.278845042E0,5.744550705E0,-4.892250061E0,-4.243859863E1,4.310416021E1
3.288889042E0,6.023101807E0,-4.547317505E0,-4.198376465E1,4.265667997E1
3.298934042E0,6.287296295E0,-4.094436646E0,-4.242657471E1,4.308490162E1
3.308978042E0,6.352844238E0,-3.739326477E0,-4.263781738E1,4.327036704E1
3.319022041E0,6.304193497E0,-3.231407166E0,-4.224566650E1,4.283551314E1
3.329067042E0,6.484611511E0,-2.571350098E0,-4.277917480E1,4.334420174E1
3.339111041E0,6.785474777E0,-1.931671143E0,-4.250573730E1,4.308725711E1
3.349155041E0,7.314842224E0,-1.271812439E0,-4.274285889E1,4.338290458E1
3.359200041E0,7.739223480E0,-4.418182373E-1,-4.291101074E1,4.360556875E1
3.369244041E0,7.839733124E0,3.836288452E-1,-4.273229980E1,4.344718671E1
3.379288041E0,7.995193481E0,1.094787598E0,-4.303875732E1,4.378876923E1
3.389332042E0,7.835466385E0,1.597579956E0,-4.261254883E1,4.335638491E1
3.399377041E0,7.482105255E0,2.001930237E0,-4.239416504E1,4.309587977E1
3.409421042E0,7.213933945E0,2.270629883E0,-4.291534424E1,4.357663794E1
3.419465041E0,7.391258240E0,2.044792175E0,-4.244775391E1,4.313494738E1
3.429510042E0,8.087026596E0,2.201339722E0,-4.278588867E1,4.359906152E1
3.439554041E0,8.422624588E0,2.748802185E0,-4.252331543E1,4.343649242E1
3.449598041E0,8.700023651E0,2.912216187E0,-4.188317871E1,4.287624136E1
3.459643041E0,9.273057938E0,3.151763916E0,-4.233312988E1,4.345131879E1
3.469687041E0,1.019754028E1,3.355278015E0,-4.184124756E1,4.319650120E1
3.479731041E0,1.089157867E1,3.710403442E0,-4.214587402E1,4.368830824E1
3.489775042E0,1.089157867E1,3.710403442E0,-4.214587402E1,4.368830824E1
3.499820041E0,1.147878456E1,3.655357361E0,-4.203942871E1,4.373142690E1
3.509864042E0,1.221297646E1,3.645240784E0,-4.164959717E1,4.355609623E1
3.519908042E0,1.283428764E1,3.679206848E0,-4.179486084E1,4.387557287E1
3.529953042E0,1.306131935E1,3.829238892E0,-4.159307861E1,4.376351588E1
3.539997042E0,1.357380867E1,3.808700562E0,-4.130633545E1,4.364593715E1
3.550041041E0,1.375713158E1,3.744354248E0,-4.146948242E1,4.385198776E1
3.560085041E0,1.421705818E1,3.620735168E0,-4.101239014E1,4.355744037E1
3.570130041E0,1.451750374E1,3.731300354E0,-4.122772217E1,4.386804751E1
3.580174041E0,1.465849686E1,3.575004578E0,-4.134362793E1,4.401076866E1
3.590218042E0,1.506732941E1,3.212203979E0,-4.075891113E1,4.357328891E1
3.600263041E0,1.534413528E1,3.097045898E0,-4.102612305E1,4.391101175E1
3.610307042E0,1.544428635E1,2.923721313E0,-4.060064697E1,4.353718711E1
3.620351042E0,1.573019409E1,2.908973694E0,-4.110552979E1,4.410856734E1
3.630395041E0,1.588584900E1,2.889747620E0,-4.117822266E1,4.423072304E1
3.640440042E0,1.589822388E1,2.837905884E0,-4.076330566E1,4.384580163E1
3.650484041E0,1.602752876E1,2.633666992E0,-4.084283447E1,4.395401015E1
3.660528041E0,1.617189980E1,2.346260071E0,-4.077752686E1,4.392996672E1
3.670573041E0,1.629874992E1,2.031257629E0,-4.056097412E1,4.376034596E1
3.680617041E0,1.643589592E1,1.751846313E0,-4.103894043E1,4.424253917E1
3.690661042E0,1.642457390E1,1.327400208E0,-4.052062988E1,4.374300018E1
3.700706041E0,1.645622063E1,1.092742920E0,-4.070355225E1,4.391788303E1
3.710750042E0,1.652313995E1,7.271499634E-1,-4.059887695E1,4.383847295E1
3.720794042E0,1.652560043E1,5.030746460E-1,-4.022161865E1,4.348709189E1
3.730838041E0,1.678016281E1,2.593002319E-1,-4.069421387E1,4.401886122E1
3.740883042E0,1.671609497E1,2.078781128E-1,-4.044128418E1,4.376035318E1
3.750927041E0,1.662377930E1,1.108322144E-1,-4.046063232E1,4.374271471E1
3.760971041E0,1.637337494E1,-1.579055786E-1,-4.061810303E1,4.379432194E1
3.771016041E0,1.630077362E1,-2.669754028E-1,-4.060400391E1,4.375467552E1
3.781060041E0,1.623126221E1,-4.847793579E-1,-4.082867432E1,4.393938473E1
3.791104042E0,1.615500069E1,-6.822204590E-1,-4.050946045E1,4.361726559E1
3.801148042E0,1.606842995E1,-8.832626343E-1,-4.055743408E1,4.363347400E1
3.811193042E0,1.587401390E1,-9.741516113E-1,-4.079125977E1,4.378196160E1
3.821237042E0,1.574442863E1,-8.558349609E-1,-4.050335693E1,4.346425439E1
3.831281041E0,1.551784515E1,-7.470550537E-1,-4.109454346E1,4.393316642E1
3.841326042E0,1.533477783E1,-7.223281860E-1,-4.127099609E1,4.403376304E1
3.851370041E0,1.534447098E1,-6.836395264E-1,-4.054241943E1,4.335444529E1
3.861414041E0,1.528562164E1,-7.465286255E-1,-4.109075928E1,4.384812461E1
3.871459041E0,1.532530594E1,-8.358917236E-1,-4.103527832E1,4.381161700E1
3.881503041E0,1.521481323E1,-7.138366699E-1,-4.105169678E1,4.378632107E1
3.891547041E0,1.537295151E1,-8.205490112E-1,-4.118164062E1,4.396508232E1
3.901590666E0,1.547412491E1,-9.437408447E-1,-4.094616699E1,4.378273381E1
3.911635667E0,1.558663368E1,-1.027702332E0,-4.104669189E1,4.391844985E1
3.921679666E0,1.553637123E1,-1.089347839E0,-4.064093018E1,4.352299065E1
3.931723666E0,1.547233391E1,-1.080978394E0,-4.081066895E1,4.365858828E1
3.941768666E0,1.550909996E1,-1.168861389E0,-4.106787109E1,4.391433086E1
3.951812666E0,1.543280602E1,-1.175781250E0,-4.067077637E1,4.351627297E1
3.961856666E0,1.525250435E1,-1.258399963E0,-4.081640625E1,4.359130049E1
3.971900667E0,1.523562813E1,-1.333686829E0,-4.071105957E1,4.348900386E1
3.981945666E0,1.523562813E1,-1.333686829E0,-4.071105957E1,4.348900386E1
3.991989667E0,1.524415398E1,-1.421257019E0,-4.024993896E1,4.306346234E1
4.002033667E0,1.522565269E1,-1.553146362E0,-4.096539307E1,4.373095234E1
4.012078667E0,1.524390221E1,-1.503257751E0,-4.075238037E1,4.353610966E1
4.022122667E0,1.530677605E1,-1.707313538E0,-4.109625244E1,4.388751847E1
4.032166666E0,1.512814903E1,-1.670623779E0,-4.136743164E1,4.407852399E1
4.042210666E0,1.507464790E1,-1.795989990E0,-4.078234863E1,4.351632509E1
4.052255666E0,1.521402168E1,-1.843116760E0,-4.113269043E1,4.389489443E1
4.062299666E0,1.509360695E1,-1.913177490E0,-4.092852783E1,4.366487844E1
4.072343667E0,1.503486443E1,-2.131752014E0,-4.062127686E1,4.336680353E1
4.082388666E0,1.505071831E1,-2.137481689E0,-4.107775879E1,4.380040202E1
4.092432667E0,1.476453590E1,-2.187278748E0,-4.065734863E1,4.331045724E1
4.102476667E0,1.477304649E1,-2.183952332E0,-4.120220947E1,4.382504553E1
4.112520666E0,1.476053429E1,-2.222190857E0,-4.120520020E1,4.382556363E1
4.122565667E0,1.479035378E1,-2.101547241E0,-4.084722900E1,4.349330044E1
4.132609666E0,1.483919716E1,-2.131202698E0,-4.141052246E1,4.404060817E1
4.142653666E0,1.478304672E1,-2.130249023E0,-4.117150879E1,4.379691276E1
4.152698666E0,1.447555542E1,-2.157928467E0,-4.136798096E1,4.388061313E1
4.162742666E0,1.455688858E1,-2.178153992E0,-4.149822998E1,4.403124404E1
4.172786667E0,1.443034363E1,-2.297958374E0,-4.116326904E1,4.367985975E1
4.182830667E0,1.443428040E1,-2.422142029E0,-4.127020264E1,4.378863835E1
4.192875667E0,1.465874481E1,-2.492668152E0,-4.083984375E1,4.346245542E1
4.202919667E0,1.466494751E1,-2.544441223E0,-4.066870117E1,4.330679071E1
4.212963666E0,1.476981354E1,-2.583114624E0,-4.133154297E1,4.396721867E1
4.223008667E0,1.465380096E1,-2.654258728E0,-4.094726562E1,4.357129255E1
4.233052666E0,1.472813034E1,-2.740898132E0,-4.136120605E1,4.399067756E1
4.243096666E0,1.470110893E1,-2.682975769E0,-4.116955566E1,4.379786840E1
4.253140667E0,1.483608055E1,-2.887535095E0,-4.055755615E1,4.328235791E1
4.263185666E0,1.484057045E1,-2.978416443E0,-4.102691650E1,4.373009689E1
4.273229667E0,1.487333107E1,-3.262382507E0,-4.048168945E1,4.325073754E1
4.283273667E0,1.487838554E1,-3.362861633E0,-4.066870117E1,4.343522130E1
4.293318667E0,1.506689262E1,-3.716186523E0,-4.085565186E1,4.370361065E1
4.303362667E0,1.504819679E1,-4.152893066E0,-4.032812500E1,4.324410264E1
4.313406666E0,1.489032173E1,-4.533660889E0,-4.053125000E1,4.341725451E1
4.323451667E0,1.500276375E1,-4.892951965E0,-4.036871338E1,4.334347608E1
4.333495666E0,1.506072426E1,-5.393714905E0,-4.026708984E1,4.332846755E1
4.343539666E0,1.496911049E1,-6.050064087E0,-4.062756348E1,4.371814793E1
4.353583666E0,1.481167030E1,-6.624504089E0,-4.050988770E1,4.363852235E1
4.363628666E0,1.478307152E1,-7.051391602E0,-4.057952881E1,4.376025006E1
4.373672666E0,1.498313332E1,-7.535362244E0,-4.045550537E1,4.379410786E1
4.383716667E0,1.492331505E1,-7.956687927E0,-3.992358398E1,4.335789170E1
4.393761666E0,1.520143700E1,-8.385345459E0,-4.017083740E1,4.376178564E1
4.403805667E0,1.534834862E1,-8.801818848E0,-3.952593994E1,4.330523927E1
4.413849666E0,1.542572594E1,-8.985626221E0,-3.967651367E1,4.350770318E1
4.423893666E0,1.547790718E1,-9.293212891E0,-3.988079834E1,4.377679171E1
4.433938667E0,1.533834267E1,-9.532485962E0,-3.956628418E1,4.349280272E1
4.443982666E0,1.521110725E1,-9.733947754E0,-3.973315430E1,4.364459959E1
4.454026666E0,1.503995323E1,-9.884712219E0,-3.969793701E1,4.358708446E1
4.464071666E0,1.503995323E1,-9.884712219E0,-3.969793701E1,4.358708446E1
4.474115666E0,1.503011131E1,-9.992855072E0,-3.962774658E1,4.354445657E1
4.484159667E0,1.504813957E1,-1.014933395E1,-3.991729736E1,4.385026925E1
4.494203667E0,1.524338341E1,-1.030073547E1,-3.948382568E1,4.355959572E1
4.504248667E0,1.534147072E1,-1.043035889E1,-3.960516357E1,4.373467837E1
4.514292667E0,1.558484459E1,-1.051736450E1,-3.913745117E1,4.341937841E1
4.524336666E0,1.605394745E1,-1.075643158E1,-3.890350342E1,4.343860757E1
4.534381667E0,1.622795486E1,-1.084048462E1,-3.914666748E1,4.374156148E1
4.544425666E0,1.612745285E1,-1.084710693E1,-3.882977295E1,4.342241048E1
4.554469666E0,1.605128479E1,-1.094672012E1,-3.937646484E1,4.390877371E1
4.564513667E0,1.562414551E1,-1.093859100E1,-3.920056152E1,4.359415924E1
4.574558666E0,1.558141327E1,-1.113144302E1,-3.887274170E1,4.333335333E1
4.584602667E0,1.544201279E1,-1.115906143E1,-3.918878174E1,4.357454561E1
4.594646667E0,1.553184509E1,-1.141653061E1,-3.893420410E1,4.344476530E1
4.604691667E0,1.535476685E1,-1.165940857E1,-3.873358154E1,4.326662700E1
4.614735667E0,1.554103851E1,-1.182069397E1,-3.875769043E1,4.339828627E1
4.624779666E0,1.563469315E1,-1.204095840E1,-3.850415039E1,4.326659111E1
4.634823666E0,1.542865372E1,-1.218268967E1,-3.908331299E1,4.374890441E1
4.644868666E0,1.529841614E1,-1.236420441E1,-3.901037598E1,4.368895193E1
4.654912666E0,1.511308670E1,-1.247581482E1,-3.849798584E1,4.319891502E1
4.664956667E0,1.515345383E1,-1.250895691E1,-3.909765625E1,4.375760380E1
4.675001666E0,1.534185410E1,-1.243059921E1,-3.864062500E1,4.339343481E1
4.685045667E0,1.520824051E1,-1.222099686E1,-3.875360107E1,4.338761275E1
4.695089667E0,1.538920975E1,-1.222037888E1,-3.898492432E1,4.365764264E1
4.705133666E0,1.562061310E1,-1.209544373E1,-3.878363037E1,4.352554764E1
4.715178667E0,1.548905563E1,-1.214023590E1,-3.904687500E1,4.372590330E1
4.725222666E0,1.560332489E1,-1.196946716E1,-3.875701904E1,4.346076871E1
4.735266666E0,1.518507004E1,-1.208404541E1,-3.852124023E1,4.313347256E1
4.745311666E0,1.516643524E1,-1.222475815E1,-3.889947510E1,4.350442084E1
4.755355666E0,1.496653366E1,-1.236893463E1,-3.847601318E1,4.309746239E1
4.765399667E0,1.506161118E1,-1.245596695E1,-3.869860840E1,4.335418706E1
4.775443667E0,1.467322159E1,-1.243491364E1,-3.870666504E1,4.322194382E1
4.785488667E0,1.440900421E1,-1.259251785E1,-3.871984863E1,4.319048028E1
4.795532667E0,1.398632812E1,-1.250032425E1,-3.906756592E1,4.333763016E1
4.805576666E0,1.354535294E1,-1.267534256E1,-3.889733887E1,4.309459208E1
4.815621667E0,1.335174179E1,-1.267570496E1,-3.941680908E1,4.350433706E1
4.825665666E0,1.325909805E1,-1.270634079E1,-3.968280029E1,4.372618685E1
4.835709666E0,1.301855278E1,-1.289824295E1,-3.937274170E1,4.342879433E1
4.845753666E0,1.286023140E1,-1.295964813E1,-3.966888428E1,4.366873494E1
4.855798666E0,1.272739601E1,-1.300231934E1,-3.957629395E1,4.355835121E1
4.865842666E0,1.256360054E1,-1.287682343E1,-3.940667725E1,4.331908184E1
4.875886667E0,1.220397758E1,-1.272314835E1,-3.988952637E1,4.361180903E1
4.885931666E0,1.192366219E1,-1.274863052E1,-3.973431396E1,4.339950468E1
4.895976292E0,1.168058586E1,-1.268712234E1,-4.000079346E1,4.355987416E1
4.906020292E0,1.163533211E1,-1.275477219E1,-3.990197754E1,4.347680966E1
4.916064291E0,1.151014137E1,-1.270743942E1,-3.980126953E1,4.333709067E1
4.926109292E0,1.150410652E1,-1.283492279E1,-4.023071289E1,4.376745331E1
4.936153291E0,1.143409538E1,-1.291348648E1,-3.987768555E1,4.344797435E1
4.946197291E0,1.130329704E1,-1.319674683E1,-3.997106934E1,4.358445864E1
4.956242291E0,1.130329704E1,-1.319674683E1,-3.997106934E1,4.358445864E1
4.966286291E0,1.149388695E1,-1.338063049E1,-4.006958008E1,4.378038325E1
4.976330291E0,1.163682175E1,-1.368443298E1,-3.933544922E1,4.324299818E1
4.986374292E0,1.178039551E1,-1.403197479E1,-3.968908691E1,4.371381538E1
4.996419291E0,1.176184464E1,-1.416439056E1,-3.942828369E1,4.351506066E1
5.006463292E0,1.184864044E1,-1.434206390E1,-3.916998291E1,4.336326370E1
5.016507292E0,1.202888489E1,-1.446896744E1,-3.979785156E1,4.402174553E1
5.026551291E0,1.211112976E1,-1.439040375E1,-3.957946777E1,4.382119868E1
5.036596292E0,1.233039474E1,-1.423419952E1,-3.967810059E1,4.392041367E1
5.046640291E0,1.243465042E1,-1.414904785E1,-3.949658203E1,4.375838295E1
5.056684291E0,1.244798279E1,-1.405229950E1,-3.930236816E1,4.355566025E1
5.066729291E0,1.256209183E1,-1.373857880E1,-3.971429443E1,4.386091518E1
5.076773291E0,1.276169395E1,-1.349624252E1,-3.945587158E1,4.360934759E1
5.086817292E0,1.260342979E1,-1.310494995E1,-4.001165771E1,4.394904901E1
5.096861292E0,1.275344276E1,-1.293066406E1,-4.042285156E1,4.431545220E1
5.106906292E0,1.275669670E1,-1.275688171E1,-4.027355957E1,4.412970589E1
5.116950292E0,1.247368813E1,-1.262051010E1,-4.047766113E1,4.419628063E1
5.126994291E0,1.230623817E1,-1.250359344E1,-4.032598877E1,4.397691118E1
5.137039292E0,1.206635094E1,-1.233832932E1,-4.004864502E1,4.360877392E1
5.147083291E0,1.204318428E1,-1.242883301E1,-4.062823486E1,4.416070250E1
5.157127291E0,1.209400749E1,-1.247303772E1,-4.001867676E1,4.362724122E1
5.167171292E0,1.216885948E1,-1.255029678E1,-4.033721924E1,4.396228322E1
5.177216291E0,1.204854012E1,-1.257578659E1,-4.007312012E1,4.369408064E1
5.187260292E0,1.220343971E1,-1.259424210E1,-3.976025391E1,4.345591635E1
5.197304292E0,1.232545280E1,-1.266996765E1,-4.024902344E1,4.395939894E1
5.207349292E0,1.236146736E1,-1.241991043E1,-3.977709961E1,4.346582225E1
5.217393292E0,1.245771217E1,-1.232361221E1,-4.009234619E1,4.375456815E1
5.227437291E0,1.255245781E1,-1.216011429E1,-4.031170654E1,4.393707160E1
5.237481291E0,1.277591133E1,-1.181817245E1,-3.985412598E1,4.348844062E1
5.247526291E0,1.286322784E1,-1.158675385E1,-4.035516357E1,4.391189728E1
5.257570291E0,1.296429062E1,-1.132604599E1,-3.991625977E1,4.347021903E1
5.267614292E0,1.321793365E1,-1.115904999E1,-3.995788574E1,4.354159850E1
5.277659291E0,1.343362427E1,-1.101075745E1,-4.024713135E1,4.383526688E1
5.287703292E0,1.324591064E1,-1.088055801E1,-4.014135742E1,4.364824472E1
5.297747292E0,1.316735458E1,-1.084365463E1,-4.038531494E1,4.383991030E1
5.307791291E0,1.330078125E1,-1.092387390E1,-4.059002686E1,4.408845748E1
5.317836292E0,1.305425262E1,-1.092552948E1,-4.033770752E1,4.378254622E1
5.327880291E0,1.300071335E1,-1.082246017E1,-4.057104492E1,4.395627234E1
5.337924291E0,1.295832825E1,-1.099819565E1,-4.012640381E1,4.357759586E1
5.347969291E0,1.316191864E1,-1.117294693E1,-4.022924805E1,4.377742847E1
5.358013291E0,1.329948425E1,-1.125150299E1,-4.068353271E1,4.425632650E1
5.368057291E0,1.335891724E1,-1.139306259E1,-4.021423340E1,4.387991696E1
5.378101292E0,1.319424820E1,-1.136096573E1,-4.061029053E1,4.418546621E1
5.388146291E0,1.320467758E1,-1.119721603E1,-3.994714355E1,4.353751756E1
5.398190292E0,1.311001587E1,-1.105634308E1,-3.986968994E1,4.340169829E1
5.408234292E0,1.303725815E1,-1.090892410E1,-4.042260742E1,4.385158966E1
5.418279292E0,1.285493851E1,-1.095778656E1,-3.990551758E1,4.333327663E1
5.428323292E0,1.289085770E1,-1.091049957E1,-4.020153809E1,4.360478044E1
5.438367291E0,1.308816910E1,-1.094711304E1,-4.023089600E1,4.369970763E1
5.448411291E0,1.308816910E1,-1.094711304E1,-4.023089600E1,4.369970763E1
5.458456291E0,1.306197739E1,-1.091114044E1,-3.989868164E1,4.337710267E1
5.468500291E0,1.297175598E1,-1.101199341E1,-4.000946045E1,4.347743527E1
5.478544292E0,1.319622803E1,-1.101885223E1,-3.977038574E1,4.332711761E1
5.488589291E0,1.295297241E1,-1.100765228E1,-4.009722900E1,4.355152898E1
5.498633292E0,1.289986420E1,-1.124732208E1,-4.044165039E1,4.391395947E1
5.508677292E0,1.302088165E1,-1.127394485E1,-3.986547852E1,4.342696822E1
5.518721291E0,1.300829697E1,-1.141481781E1,-4.006774902E1,4.364559963E1
5.528766292E0,1.294309616E1,-1.156333160E1,-3.977191162E1,4.339400108E1
5.538810291E0,1.286918259E1,-1.182387543E1,-3.977856445E1,4.344829203E1
5.548854291E0,1.291224670E1,-1.176996231E1,-4.001708984E1,4.366492422E1
5.558898292E0,1.298153687E1,-1.195635605E1,-3.946923828E1,4.323535035E1
5.568943291E0,1.325230408E1,-1.205215073E1,-3.995465088E1,4.378643657E1
5.578987292E0,1.342775345E1,-1.221258163E1,-3.950592041E1,4.347607917E1
5.589031292E0,1.359625626E1,-1.219039917E1,-3.921899414E1,4.326191764E1
5.599076292E0,1.380090332E1,-1.208365631E1,-3.961407471E1,4.365494929E1
5.609120292E0,1.390707016E1,-1.217608261E1,-3.961694336E1,4.371688220E1
5.619164291E0,1.392079163E1,-1.209516144E1,-3.946362305E1,4.355983142E1
5.629208291E0,1.405356979E1,-1.199991989E1,-3.946856689E1,4.358059974E1
5.639253291E0,1.385408020E1,-1.195306396E1,-3.919274902E1,4.325370334E1
5.649297291E0,1.380546951E1,-1.179423141E1,-3.975665283E1,4.370682244E1
5.659341292E0,1.355951118E1,-1.167950058E1,-3.940478516E1,4.327826441E1
5.669386291E0,1.365780067E1,-1.167825317E1,-3.953747559E1,4.342958775E1
5.679430292E0,1.347669792E1,-1.159335327E1,-3.995751953E1,4.373363230E1
5.689474292E0,1.335788918E1,-1.159920883E1,-3.992474365E1,4.366875318E1
5.699518291E0,1.319833565E1,-1.152367783E1,-4.025952148E1,4.390695030E1
5.709563292E0,1.291294670E1,-1.154013824E1,-3.974456787E1,4.335377329E1
5.719607291E0,1.296177483E1,-1.155940628E1,-3.973858643E1,4.336799201E1
5.729651291E0,1.284831810E1,-1.158285522E1,-4.022729492E1,4.378900627E1
5.739695292E0,1.279264259E1,-1.164606476E1,-4.011218262E1,4.368374667E1
5.749740291E0,1.267465782E1,-1.159998703E1,-4.026068115E1,4.377361188E1
5.759784291E0,1.262855721E1,-1.161014557E1,-4.038861084E1,4.388069989E1
5.769828292E0,1.258730507E1,-1.174744797E1,-3.971008301E1,4.328202254E1
5.779873291E0,1.239229774E1,-1.177896118E1,-3.996350098E1,4.346716439E1
5.789917292E0,1.214052773E1,-1.189649963E1,-3.973010254E1,4.321342575E1
5.799961291E0,1.179941368E1,-1.200445175E1,-3.994049072E1,4.334254058E1
5.810005291E0,1.155124092E1,-1.201113129E1,-4.038714600E1,4.369004467E1
5.820050291E0,1.149557304E1,-1.217552567E1,-4.013024902E1,4.348365798E1
5.830094291E0,1.135312843E1,-1.221035004E1,-4.043359375E1,4.373627415E1
5.840138291E0,1.114374924E1,-1.226978683E1,-4.028704834E1,4.356348333E1
5.850183291E0,1.101784325E1,-1.213066101E1,-4.007141113E1,4.329276841E1
5.860227291E0,1.066843605E1,-1.194267273E1,-4.057055664E1,4.361665996E1
5.870271292E0,1.034265900E1,-1.166031265E1,-4.032885742E1,4.323598301E1
5.880315292E0,1.028127289E1,-1.135179901E1,-4.077709961E1,4.355846376E1
5.890360292E0,1.001513290E1,-1.094257355E1,-4.112054443E1,4.371432234E1
5.900403625E0,9.704256058E0,-1.061359406E1,-4.083679199E1,4.329508684E1
5.910447625E0,9.246271133E0,-1.028521347E1,-4.123297119E1,4.349065485E1
5.920491625E0,9.211469650E0,-1.015117264E1,-4.104333496E1,4.327184794E1
5.930536625E0,9.211469650E0,-1.015117264E1,-4.104333496E1,4.327184794E1
5.940580625E0,9.079442978E0,-1.002923965E1,-4.129425049E1,4.345384973E1
5.950624625E0,8.922250748E0,-9.920249939E0,-4.117248535E1,4.328038201E1
5.960669625E0,8.889934540E0,-1.018186951E1,-4.108801270E1,4.325420430E1
5.970713625E0,8.832880020E0,-1.033777237E1,-4.126177979E1,4.344449077E1
5.980757625E0,8.706859589E0,-1.063219452E1,-4.093823242E1,4.318323561E1
5.990801625E0,8.647274017E0,-1.089424896E1,-4.098321533E1,4.327913986E1
6.000846625E0,8.720479965E0,-1.106069183E1,-4.114282227E1,4.348698079E1
6.010890625E0,8.638650894E0,-1.132839966E1,-4.101275635E1,4.341664556E1
6.020934625E0,8.442529678E0,-1.137330627E1,-4.114874268E1,4.351835735E1
6.030979625E0,8.458898544E0,-1.135776138E1,-4.112316895E1,4.349329526E1
6.041023625E0,8.718368530E0,-1.159185028E1,-4.094311523E1,4.343638599E1
6.051067625E0,9.031221390E0,-1.162646103E1,-4.103289795E1,4.359399351E1
6.061111625E0,9.069673538E0,-1.171495438E1,-4.076348877E1,4.337235468E1
6.071156625E0,9.354427338E0,-1.185990906E1,-4.067901611E1,4.339291539E1
6.081200625E0,9.262943268E0,-1.165899658E1,-4.099603271E1,4.361661401E1
6.091244625E0,9.428995132E0,-1.156243896E1,-4.059991455E1,4.325446804E1
6.101288625E0,9.459520340E0,-1.139291000E1,-4.090759277E1,4.350531082E1
6.111333625E0,9.658004761E0,-1.140795898E1,-4.066223145E1,4.332246127E1
6.121377625E0,9.762350082E0,-1.126056671E1,-4.061340332E1,4.326144208E1
6.131421625E0,1.008124542E1,-1.112603760E1,-4.061346436E1,4.329981188E1
6.141466625E0,9.927204132E0,-1.109449768E1,-4.033532715E1,4.299506805E1
6.151510625E0,1.001663017E1,-1.105204010E1,-4.035919189E1,4.302725695E1
6.161554625E0,1.003956795E1,-1.116482925E1,-4.064031982E1,4.332530360E1
6.171598625E0,1.027301788E1,-1.131509781E1,-4.002838135E1,4.284667605E1
6.181643625E0,1.033687210E1,-1.135560608E1,-4.057489014E1,4.338343490E1
6.191687625E0,1.035306931E1,-1.154175568E1,-4.046899414E1,4.333748556E1
6.201731625E0,1.024242973E1,-1.166450119E1,-4.062103271E1,4.348604665E1
6.211776625E0,1.028169823E1,-1.186510849E1,-4.071081543E1,4.363329704E1
6.221820625E0,1.030477142E1,-1.190073013E1,-4.028900146E1,4.325528096E1
6.231864625E0,1.026472664E1,-1.193151093E1,-4.061065674E1,4.355400104E1
6.241908625E0,1.023272133E1,-1.180538177E1,-4.026947021E1,4.319381734E1
6.251953625E0,1.035729980E1,-1.177682114E1,-3.998529053E1,4.295102599E1
6.261997625E0,1.025740814E1,-1.168713760E1,-4.039282227E1,4.328260271E1
6.272041625E0,1.030010033E1,-1.159361649E1,-3.985699463E1,4.276779198E1
6.282085625E0,1.029599380E1,-1.138548279E1,-4.021972656E1,4.304954252E1
6.292130625E0,1.034970093E1,-1.140085983E1,-4.058160400E1,4.340463682E1
6.302174625E0,1.029362869E1,-1.138790131E1,-4.015142822E1,4.298581482E1
6.312218625E0,1.042262268E1,-1.119356537E1,-4.044763184E1,4.324277848E1
6.322263625E0,1.025158310E1,-1.118760681E1,-4.027416992E1,4.303796307E1
6.332307625E0,1.019712830E1,-1.098672485E1,-4.053814697E1,4.322072314E1
6.342351625E0,1.033199883E1,-1.098234177E1,-4.058258057E1,4.329327749E1
6.352395625E0,1.055525589E1,-1.088011169E1,-4.025195312E1,4.301174244E1
6.362440625E0,1.076107597E1,-1.055579376E1,-4.062005615E1,4.332683349E1
6.372484625E0,1.079963112E1,-1.044024658E1,-4.047485352E1,4.317226596E1
6.382528625E0,1.087504578E1,-1.032738495E1,-4.024542236E1,4.294898744E1
6.392572625E0,1.082254219E1,-1.023514938E1,-4.061102295E1,4.325668604E1
6.402617625E0,1.107183266E1,-1.025939560E1,-4.026513672E1,4.300141755E1
6.412661625E0,1.109201241E1,-1.026800919E1,-4.065643311E1,4.337522685E1
6.422705625E0,1.109201241E1,-1.026800919E1,-4.065643311E1,4.337522685E1
6.432750625E0,1.106209373E1,-1.045155716E1,-4.066119385E1,4.341586864E1
6.442794625E0,1.103913689E1,-1.068025589E1,-4.027526855E1,4.310484504E1
6.452838625E0,1.090497208E1,-1.085108185E1,-4.074688721E1,4.355425594E1
6.462882625E0,1.091959953E1,-1.103871536E1,-4.055993652E1,4.343039652E1
6.472927625E0,1.082203674E1,-1.129180527E1,-4.031500244E1,4.324258049E1
6.482971625E0,1.095291138E1,-1.151929092E1,-4.078179932E1,4.377002955E1
6.493015625E0,1.085125351E1,-1.161772156E1,-4.029058838E1,4.331342366E1
6.503059625E0,1.072092247E1,-1.176979828E1,-4.063708496E1,4.364446132E1
6.513104625E0,1.059908867E1,-1.190362930E1,-4.002551270E1,4.308223227E1
6.523148625E0,1.061190796E1,-1.196072388E1,-4.000689697E1,4.308391012E1
6.533192625E0,1.063226891E1,-1.193719482E1,-4.033221436E1,4.338466638E1
6.543237625E0,1.063929749E1,-1.187892914E1,-3.997937012E1,4.304246326E1
6.553281625E0,1.074375534E1,-1.189522552E1,-4.028131104E1,4.335330077E1
6.563325625E0,1.086784363E1,-1.187768173E1,-4.040179443E1,4.349131341E1
6.573369625E0,1.106327629E1,-1.180314636E1,-3.973956299E1,4.290621415E1
6.583414625E0,1.124588394E1,-1.191951370E1,-4.019720459E1,4.340921526E1
6.593458625E0,1.132160378E1,-1.187282944E1,-3.999658203E1,4.323042175E1
